GlobalTime,time,station,site,moduleConfig,SWversion,lotNum,Barcode,UniqueID,ActuatorSN,sph_S1_OOVreg,sph_S2_OOVreg,sph_S1_gain,sph_S2_gain,sph_strokecenter_y_sensor_offset_lsb,sph_strokecenter_x_sensor_offset_lsb,AF_single_vcm_S1_AF_c0,AF_single_vcm_S1_AF_c1,AF_single_vcm_S1_AF_c2,AF_single_vcm_S2_AF_c0,AF_single_vcm_S2_AF_c1,AF_single_vcm_S2_AF_c2,OISY_pos_polynomial_cubic_offsetcorrected_C0,OISY_pos_polynomial_cubic_offsetcorrected_C1,OISY_pos_polynomial_cubic_offsetcorrected_C2,OISY_pos_polynomial_cubic_offsetcorrected_C3,OISX_pos_polynomial_cubic_offsetcorrected_C0,OISX_pos_polynomial_cubic_offsetcorrected_C1,OISX_pos_polynomial_cubic_offsetcorrected_C2,OISX_pos_polynomial_cubic_offsetcorrected_C3,aps_strokeMax_um,
T20230513204036,2023-05-13 20:41:06.692,CLT-00001T04,8,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5C94A,LG5D16500PGJVR31040+L1AE04614+0,0x000000D28646E59E,LG5D16500PGJVR31040+L1AE04614+0,79,80,47.454999999999998,42.293999999999997,197.434015538197,187.765379112353,119.80207081570518,-0.047439039353227103,0.0015552889574627009,168.42829767184398,-0.10196410131361305,0.0014817301332651054,9.3980379034519501e-14,0.35007719095913598,8.3862029035220698e-05,2.34863642342771e-08,-3.7553293807945901e-14,0.37464245405756003,9.3931185041278597e-05,2.47837050905254e-08,388.74813466986399,
T20230513204241,2023-05-13 20:43:10.747,CLT-00001T04,8,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5C94A,LG5D16500PGKVR31040+L1AE04615+0,0x000000DA8646A59E,LG5D16500PGKVR31040+L1AE04615+0,80,80,44.799999999999997,42.293999999999997,178.610262511868,185.18457251931301,59.642508042721076,-0.26113630686230321,0.0015753648726872026,142.21572772915275,-0.15957546424319913,0.0015402920041144984,-7.7493567118835901e-14,0.36482477985825801,8.9899197317090999e-05,2.51799813857047e-08,9.4979579756682104e-14,0.37435099904114,9.4241475711728698e-05,2.5360065570574699e-08,380.71984829857001,
T20230513203936,2023-05-13 20:40:06.309,CLT-00001T03,5,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5C94A,LG5D16500PGTVR31040+L1AE04623+0,0x000000DAA646E596,LG5D16500PGTVR31040+L1AE04623+0,79,78,44.799999999999997,44.799999999999997,178.91082499068901,190.66573454779601,100.44558318934196,-0.13559246134418967,0.00154057935998917,224.48861542640239,-0.053882858982100101,0.0014967113241238436,9.96425164601078e-15,0.36493780704202999,9.0108761132338199e-05,2.5817455450160701e-08,3.3056890558213998e-14,0.36844174491805898,9.1057117978751598e-05,2.4867051093907499e-08,385.26875955681498,
T20230511205320,2023-05-11 20:53:50.858,CLT-00001T04,8,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5A09A,LG5D16500PHPVR31040+L1AE04421+0,0x000000D3A642A596,LG5D16500PHPVR31040+L1AE04421+0,79,82,47.454999999999998,42.293999999999997,179.561679576572,190.61417679564099,103.44300525725158,-0.26399661770448124,0.0016325066165202022,197.56750297956287,-0.17164420127184343,0.0014951626728575197,-2.50355292052973e-13,0.34688327652047801,8.1375095179692997e-05,2.4452992559255599e-08,1.2007062011321101e-13,0.36821819819721202,9.0459456465981599e-05,2.4022825555216799e-08,387.116200698814,
T20230513204848,2023-05-13 20:49:18.169,CLT-00001T02,4,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5C94A,LG5D16500PHQVR31040+L1AE04422+0,0x000000529E429592,LG5D16500PHQVR31040+L1AE04422+0,82,79,44.799999999999997,44.799999999999997,182.57396300580101,192.691804266899,165.52693460212146,-0.147684349355925,0.0015666441842420789,212.33241480443957,-0.14329076211376168,0.0015379685207284092,-5.8397731095283196e-14,0.35401577622456198,8.5768760142398404e-05,2.72175732770353e-08,-1.58484336765241e-14,0.36398752644798099,8.8528244242390205e-05,2.32493572333159e-08,386.20112483728599,
T20230513204837,2023-05-13 20:49:07.462,CLT-00001T01,2,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5C94A,LG5D16500PHSVR31040+L1AE04424+0,0x000000D38642E59A,LG5D16500PHSVR31040+L1AE04424+0,80,78,44.799999999999997,44.799999999999997,175.78098758479601,198.72318242105499,133.08654221561338,-0.3556677887048314,0.0015470419306260446,155.1221625176459,-0.09784460707015083,0.0015752010132053251,2.2060131499301901e-13,0.364889547589414,9.0978746051398199e-05,2.6163480710223099e-08,-1.9623191960249601e-14,0.36340106421449597,8.8455884811384404e-05,2.3712480101034601e-08,378.50708223467802,
T20230511224634,2023-05-11 22:47:04.057,CLT-00001T01,2,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5A09A,LG5D16500PHVVR31040+L1AE04427+0,0x000000DB8642E596,LG5D16500PHVVR31040+L1AE04427+0,81,80,44.799999999999997,42.293999999999997,188.08916552338701,184.914355327393,98.835173679701469,-0.28858822466784473,0.0016184183541446103,157.57939808014086,-0.057529500821896146,0.0015053043097632919,1.4918621893400501e-13,0.36047594944667899,8.7771053276058299e-05,2.3360528948676998e-08,1.7208456881689901e-15,0.37577102903258103,9.47585151891629e-05,2.7082456539462599e-08,375.33334941690498,
T20230513204634,2023-05-13 20:47:04.261,CLT-00001T03,5,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5C94A,LG5D16500PHWVR31040+L1AE04428+0,0x000000D3B646A59A,LG5D16500PHWVR31040+L1AE04428+0,80,78,44.799999999999997,44.799999999999997,179.80598239949299,193.99805424744201,49.137738942311245,-0.24725255784291614,0.0016391161853312381,167.32502005918829,-0.13548483351552235,0.0015449835252003049,-2.5701663020072399e-14,0.36450380963801199,9.0219480306284204e-05,2.4760052458372e-08,1.36335387423969e-13,0.36935667539266998,9.1953465358967498e-05,2.4920479788054799e-08,383.02405892596198,
T20230513204058,2023-05-13 20:41:28.166,CLT-00001T02,3,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5C94A,LG5D16500PHYVR31040+L1AE04430+0,0x00000052AE42959E,LG5D16500PHYVR31040+L1AE04430+0,81,79,44.799999999999997,44.799999999999997,178.87660666571699,190.71500225953201,90.482646448109421,-0.14736476960676134,0.0015963011582209368,157.23646021158419,-0.087645819957532289,0.0016080450934432755,3.8441472227646001e-14,0.3582986083586,8.7448301970603396e-05,2.5970387191858701e-08,3.31901173211691e-13,0.35441989518866202,8.5601359300521799e-05,2.5878123784592601e-08,381.39713826797401,
T20230513204639,2023-05-13 20:47:10.134,CLT-00001T02,4,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5C94A,LG5D16500PJ0VR31040+L1AE04432+0,0x00000052AE42D596,LG5D16500PJ0VR31040+L1AE04432+0,78,82,47.454999999999998,42.293999999999997,181.050204472697,189.130660253033,114.11043968734603,-0.28034771236638267,0.0016364255558869315,137.34183652799211,-0.11407359990158694,0.0016297331101305635,-7.8409501114151706e-14,0.347891373441375,8.3512049649124502e-05,2.32384375831235e-08,-3.74977826567147e-14,0.36736606847331199,9.0562237797896505e-05,2.4168505344484101e-08,389.78366757952602,
T20230520033336,2023-05-20 03:34:06.438,CLT-00001T01,1,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G05A,LG5D16500PJ8VR31040+L1AE05508+0,0x0000005BBE42D592,LG5D16500PJ8VR31040+L1AE05508+0,79,79,44.799999999999997,44.799999999999997,184.197202448057,195.97263456514199,74.029274859174251,-0.23961217734873141,0.0015455474701924045,72.333803843593117,-0.24563110425717188,0.001758220968029682,1.4122036873231999e-13,0.36655021247193298,9.1879433726258704e-05,2.7507475813215198e-08,2.65343302885412e-14,0.35791860345147902,8.5186523849657995e-05,2.26819759994725e-08,382.60344827586198,
T20230512151806,2023-05-12 15:18:35.644,CLT-00001T02,4,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5A08A,LG5D16500PMUVR31040+L1AE00302+0,0x000000B382004694,LG5D16500PMUVR31040+L1AE00302+0,82,79,44.799999999999997,44.799999999999997,176.68479730316901,191.91427338260499,95.332847184032431,-0.26063966897400831,0.0016433569239136651,202.28814207209723,-0.15092772124740642,0.0015595920250016239,-9.4785290727372702e-14,0.34986084585471799,8.3323322627178596e-05,2.4450410224842499e-08,5.6704640982729902e-14,0.35935097798808602,8.5349328811575202e-05,2.2264476637850699e-08,382.66094970823201,
T20230512151728,2023-05-12 15:17:58.850,CLT-00001T01,1,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5A08A,LG5D16500PMVVR31040+L1AE00303+0,0x000000BB82040690,LG5D16500PMVVR31040+L1AE00303+0,80,82,44.799999999999997,42.293999999999997,180.31180808389999,193.172261406129,107.6840485222456,-0.18178171165271742,0.0015848388505071993,153.93225563690299,-0.2228487922661421,0.0015492244769401372,-9.4368957093138306e-16,0.360033147176757,8.7903350092584305e-05,2.5532585763311401e-08,-9.4368957093138306e-16,0.3674074042162,9.0242482310416494e-05,2.44890010276526e-08,382.13489733812798,
T20230512151802,2023-05-12 15:18:32.295,CLT-00001T03,6,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5A08A,LG5D16500PMWVR31040+L1AE00304+0,0x000000BBBA147290,LG5D16500PMWVR31040+L1AE00304+0,79,81,47.454999999999998,42.293999999999997,186.65870598510901,185.15805359217799,176.94239147004004,-0.39018470949226208,0.0016336973597811902,174.80701912865408,-0.13649402582625259,0.0015073081692743723,-1.5570877920367802e-14,0.34669396903750399,8.1327108333584795e-05,2.12066605745942e-08,-1.0391687510491501e-13,0.37232389352464801,9.14323782545695e-05,2.5411590224149701e-08,379.74817490205402,
T20230512151926,2023-05-12 15:19:56.171,CLT-00001T02,3,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5A08A,LG5D16500PMXVR31040+L1AE00305+0,0x000000B28A10729C,LG5D16500PMXVR31040+L1AE00305+0,75,82,47.454999999999998,42.293999999999997,188.462892541012,194.49281809738699,115.90035060688845,-0.22432554886072936,0.0015188395705832748,169.42667827461966,-0.13138929946018563,0.001512804419773964,-4.7600812180803599e-14,0.36060348140397103,8.9603611059706106e-05,2.6075985902561099e-08,4.3465231414074897e-14,0.36817785729769598,9.0562946179682406e-05,2.5089918656583401e-08,380.54838617713801,
T20230512154241,2023-05-12 15:43:11.379,CLT-00001T04,7,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5A08A,LG5D16500PN0VR31040+L1AE00308+0,0x000000B29A103290,LG5D16500PN0VR31040+L1AE00308+0,81,83,44.799999999999997,42.293999999999997,190.15535246373199,200.207824018395,121.30302945462316,-0.35169178618081032,0.0015842428485755111,226.42875575511269,-0.11886474302130706,0.0014913358991585197,-4.8655524054197498e-14,0.36205176429863101,8.79140938760991e-05,2.44430726221702e-08,-2.8310687127941501e-14,0.36556702376096001,8.9678148812078699e-05,2.2983501486386299e-08,369.88525623752997,
T20230512154024,2023-05-12 15:40:53.875,CLT-00001T03,6,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5A08A,LG5D16500PN1VR31040+L1AE00309+0,0x000000B28A103294,LG5D16500PN1VR31040+L1AE00309+0,77,79,47.454999999999998,42.293999999999997,184.195487697972,188.42530756830499,67.130734242578953,-0.13683172824739195,0.0016217801264328752,123.48681825165973,-0.15157155799205782,0.0015457999870374438,-6.7140737414206304e-14,0.35474627389751201,8.64451526563108e-05,2.4815988861236302e-08,-7.8326234387304794e-14,0.37793879678092002,9.8269466960238994e-05,2.9727835793762099e-08,379.83583508169897,
T20230512152929,2023-05-12 15:29:59.002,CLT-00001T03,5,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5A08A,LG5D16500PN3VR31040+L1AE00311+0,0x000000BB82000690,LG5D16500PN3VR31040+L1AE00311+0,83,79,44.799999999999997,42.293999999999997,180.611304506062,191.66630231829501,72.636505692052594,-0.29722150463917979,0.0016825431895736314,200.46890347313666,-0.12678414800298846,0.0014694114675829963,2.1349588763541801e-13,0.34320799806169699,8.1798302392571004e-05,2.3984339971863899e-08,-4.0800696154974503e-15,0.37317052445933602,9.4711670963574097e-05,2.89572573049058e-08,379.947368496732,
T20230512151559,2023-05-12 15:16:29.760,CLT-00001T02,4,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5A08A,LG5D16500PN5VR31040+L1AE00313+0,0x000000BBA2000698,LG5D16500PN5VR31040+L1AE00313+0,81,84,44.799999999999997,39.927999999999997,177.99549739801199,189.05584056100901,112.35265384122113,-0.19595774414510647,0.0016171301262007634,200.0964198132485,-0.16684860454740777,0.0014423484505726857,4.2160719360140301e-14,0.35090879490858301,8.3602756489112404e-05,2.3750959115091798e-08,1.42719169815564e-13,0.378853647431248,9.6509582808191295e-05,2.6785284896325701e-08,379.27326312766002,
T20230512151512,2023-05-12 15:15:42.095,CLT-00001T02,3,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5A08A,LG5D16500PN6VR31040+L1AE00314+0,0x000000BBB2040690,LG5D16500PN6VR31040+L1AE00314+0,81,80,44.799999999999997,42.293999999999997,175.745773799646,193.956199978537,95.937402511069052,-0.28060882839529111,0.0016641225800351936,215.45932655814207,-0.13088973857703556,0.0014660149795747779,-2.6006974351844301e-14,0.35251156243146797,8.5455947373049896e-05,2.4543661155808801e-08,1.1474154959501e-13,0.36951712846189899,9.4283585579713807e-05,2.8936982760259902e-08,379.61281031045797,
T20230512154359,2023-05-12 15:44:29.099,CLT-00001T03,6,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5A08A,LG5D16500PNBVR31040+L1AE00319+0,0x000000BAA2040690,LG5D16500PNBVR31040+L1AE00319+0,80,83,44.799999999999997,42.293999999999997,187.663584915624,198.97241552738399,128.58762273922497,-0.40065374912927887,0.0015327179513803788,218.751344176608,-0.13587272723887112,0.0015298037873801105,-1.6750489884031999e-13,0.36442402495111198,9.0842482926189295e-05,2.5879000171027598e-08,3.9634961979118101e-14,0.364587357345039,8.9294205420336099e-05,2.4065696261564599e-08,380.13040469866399,
T20230512153558,2023-05-12 15:36:28.677,CLT-00001T03,5,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5A08A,LG5D16500PNCVR31040+L1AE00320+0,0x000000B38A10729C,LG5D16500PNCVR31040+L1AE00320+0,78,81,47.454999999999998,42.293999999999997,181.708043457852,190.980463836604,66.95889505386188,-0.18565691707514692,0.0016487690128944342,148.763801918914,-0.14872524116648095,0.0015589316191207505,2.85049761572509e-14,0.34789494937719601,8.3144308945092398e-05,2.2885385552509701e-08,7.3829831137572894e-15,0.366859060125171,8.9950084308412402e-05,2.3676493549846301e-08,389.34349771485898,
T20230512154233,2023-05-12 15:43:02.929,CLT-00001T01,1,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5A08A,LG5D16500PNHVR31040+L1AE00325+0,0x000000BBBA14329C,LG5D16500PNHVR31040+L1AE00325+0,82,81,44.799999999999997,42.293999999999997,178.64128094855201,192.02632189224499,98.346335355874032,-0.25676853986247256,0.0016299706442614499,150.25672043341422,-0.20232441435051388,0.00154902596796728,4.3687276018999897e-14,0.35035997462975199,8.5090235516134698e-05,2.58368183559444e-08,8.7985174701543703e-15,0.37369311944827999,9.2145617279454906e-05,2.39009856426048e-08,380.961356456575,
T20230512152008,2023-05-12 15:20:38.091,CLT-00001T03,6,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5A08A,LG5D16500PNRVR31040+L1AE01901+0,0x0000001697128592,LG5D16500PNRVR31040+L1AE01901+0,75,81,47.454999999999998,42.293999999999997,173.01879325688299,190.88555675804901,116.04194023745768,-0.18763906765091337,0.001545442003911454,225.34108905130353,-0.032463435891310788,0.0014423511024919038,1.3788969965844399e-13,0.36279806714885898,8.9361378316617102e-05,2.6760141988823501e-08,2.07084349668207e-13,0.36857235607453998,9.0930855723711398e-05,2.52921681261826e-08,374.57882417903602,
T20230512152015,2023-05-12 15:20:45.452,CLT-00001T04,7,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5A08A,LG5D16500PNSVR31040+L1AE01902+0,0x0000001687128596,LG5D16500PNSVR31040+L1AE01902+0,75,81,47.454999999999998,42.293999999999997,174.094450782716,193.938110288404,93.206903074590286,-0.29301971812500843,0.001602131336482716,216.62087212521499,-0.045984908316973966,0.0015392654719422845,1.50129908504937e-13,0.36422164826521097,9.1618743736155699e-05,2.7441697099175602e-08,-1.7461032619792099e-13,0.36820038644039399,9.1547028124543394e-05,2.5342582824715601e-08,378.420187551347,
T20230512152050,2023-05-12 15:21:20.740,CLT-00001T03,6,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5A08A,LG5D16500PNTVR31040+L1AE01903+0,0x0000001E8716859E,LG5D16500PNTVR31040+L1AE01903+0,77,75,47.454999999999998,44.799999999999997,181.711014528856,188.691148600329,108.84923352876268,-0.23866039224506344,0.0016180209339219562,185.94345488406748,0.0044890112363875356,0.0014431484718126983,1.15601972439094e-13,0.35341078648277902,8.5422342855782606e-05,2.5274401878557701e-08,1.2759238110504599e-13,0.37512932265016502,9.3963204755084695e-05,2.5184495246618002e-08,379.51545801464903,
T20230512153254,2023-05-12 15:33:24.609,CLT-00001T01,2,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5A08A,LG5D16500PNUVR31040+L1AE01904+0,0x000000178712C592,LG5D16500PNUVR31040+L1AE01904+0,81,80,44.799999999999997,42.293999999999997,189.90265639208701,183.610820514827,99.860704001414305,-0.15267676022592619,0.0016386630835696671,211.11766055783011,-0.063627472091667775,0.0015117404959784195,-4.6351811278100298e-14,0.35819625392985099,8.7046985106271804e-05,2.4584470770334999e-08,-5.6343818499726701e-14,0.37592078175733401,9.4087711116882998e-05,2.4678922889453701e-08,374.78842346738799,
T20230512153503,2023-05-12 15:35:33.035,CLT-00001T01,2,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5A08A,LG5D16500PNVVR31040+L1AE01905+0,0x0000001EB712859A,LG5D16500PNVVR31040+L1AE01905+0,82,81,44.799999999999997,42.293999999999997,195.89244499019699,194.076385987702,122.46163060640933,-0.28320889762105966,0.0015516266604567455,254.48530825935993,-0.036776175676340811,0.0014289311392022385,9.8060448650017002e-14,0.35467344446428001,8.57268652830115e-05,2.2476974367551702e-08,-1.08441033930262e-13,0.36918313756767501,9.1271863099387805e-05,2.58747404246617e-08,371.739057906227,
T20230512153300,2023-05-12 15:33:30.231,CLT-00001T02,3,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5A08A,LG5D16500PNXVR31040+L1AE01907+0,0x0000001FA716C59E,LG5D16500PNXVR31040+L1AE01907+0,77,79,47.454999999999998,44.799999999999997,187.675791743324,196.68704948110801,73.776163115222772,-0.20056951497129427,0.0015898451071444156,87.591712822550221,-0.046443888360410329,0.001672182803574803,-1.1227130336521901e-13,0.356555459276376,8.6347812680058901e-05,2.3717371075070799e-08,9.2481577951275502e-14,0.35550791108840502,8.6936702576241796e-05,2.51042501542968e-08,367.01109568627402,
T20230512153216,2023-05-12 15:32:46.827,CLT-00001T04,7,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5A08A,LG5D16500PNZVR31040+L1AE01909+0,0x00000017A712859A,LG5D16500PNZVR31040+L1AE01909+0,79,76,44.799999999999997,44.799999999999997,181.95638209133099,186.73049395554699,97.667285019833599,-0.25220144152243928,0.0015752388128542458,185.70603173084402,-0.11431027516895712,0.001492108889913741,2.23571161583891e-13,0.36312682422854903,8.8504008666871303e-05,2.4483714906962902e-08,-7.5578432401357506e-14,0.37214546064001103,9.2450134927192599e-05,2.4581075833430701e-08,378.92991833484501,
T20230512152404,2023-05-12 15:24:34.133,CLT-00001T02,3,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5A08A,LG5D16500PP0VR31040+L1AE01910+0,0x0000001FB712C592,LG5D16500PP0VR31040+L1AE01910+0,80,77,44.799999999999997,44.799999999999997,185.568113315202,193.518103724714,147.93270498904641,-0.17631053906253935,0.0015522881039029242,125.67757181679414,-0.1381763067238676,0.0016006460642708188,-1.3211653993039401e-14,0.35898121008969802,8.8038359395406596e-05,2.43329324820378e-08,1.19348975147204e-13,0.36869880121322601,9.0165623095714702e-05,2.3819433882589401e-08,377.19112525668203,
T20230512153157,2023-05-12 15:32:27.838,CLT-00001T01,1,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5A08A,LG5D16500PP1VR31040+L1AE01911+0,0x0000001F9712C596,LG5D16500PP1VR31040+L1AE01911+0,78,80,44.799999999999997,42.293999999999997,190.69533508744601,186.70500200311901,151.80596065393675,-0.31228020692857961,0.0015014746576247609,229.99459368103527,-0.051002007621598094,0.0015059497778428764,1.40970568551779e-13,0.37119423755834702,9.3894412682621995e-05,2.68931557003343e-08,6.2033711500930596e-14,0.37503625983375899,9.3840186676413906e-05,2.5175569089259e-08,378.26389920334799,
T20230512153949,2023-05-12 15:40:18.937,CLT-00001T02,3,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5A08A,LG5D16500PP2VR31040+L1AE01912+0,0x000000169712859E,LG5D16500PP2VR31040+L1AE01912+0,78,80,47.454999999999998,42.293999999999997,187.17537643144101,186.31850745198301,42.306885485011414,-0.23315735259710801,0.0016627852392493677,180.04298094685066,-0.072528191853473672,0.0014581011835728037,-8.3488771451811797e-14,0.34993519759796599,8.1562596906056297e-05,2.10724025197699e-08,1.8021695247227899e-13,0.37571197956962299,9.4451375318844004e-05,2.6383873481840799e-08,384.744834382107,
